Frame#,Time,Angle
3200,53.317,161.24049
3201,53.333,160.77823
3202,53.35,160.29965
3203,53.367,159.84045
3204,53.383,159.4278
3205,53.4,159.07809
3206,53.417,158.79739
3207,53.433,158.58362
3208,53.45,158.42874
3209,53.467,158.32172
3210,53.483,158.25171
3211,53.5,158.20915
3212,53.517,158.18639
3213,53.533,158.17865
3214,53.55,158.18373
3215,53.567,158.19955
3216,53.583,158.22412
3217,53.6,158.25705
3218,53.617,158.29921
3219,53.633,158.35048
3220,53.65,158.40808
3221,53.667,158.46693
3222,53.683,158.52136
3223,53.7,158.56743
3224,53.717,158.60431
3225,53.733,158.6351
3226,53.75,158.66714
3227,53.767,158.71194
3228,53.783,158.78279
3229,53.8,158.89006
3230,53.817,159.03586
3231,53.833,159.21378
3232,53.85,159.41505
3233,53.867,159.63412
3234,53.883,159.8696
3235,53.9,160.12212
3236,53.917,160.39014
3237,53.933,160.66496
3238,53.95,160.92494
3239,53.967,161.13023
3240,53.983,161.22142
3241,54,161.12971
3242,54.017,160.79713
3243,54.033,160.19254
3244,54.05,159.30977
3245,54.067,158.1568
3246,54.083,156.75574
3247,54.1,155.14555
3248,54.117,153.3726
3249,54.133,151.48204
3250,54.15,149.51448
3251,54.167,147.49965
3252,54.183,145.45277
3253,54.2,143.379
3254,54.217,141.27774
3255,54.233,139.1488
3256,54.25,137.00282
3257,54.267,134.8653
3258,54.283,132.76741
3259,54.3,130.73199
3260,54.317,128.76779
3261,54.333,126.87289
3262,54.35,125.04014
3263,54.367,123.26414
3264,54.383,121.54642
3265,54.4,119.89046
3266,54.417,118.29084
3267,54.433,116.73
3268,54.45,115.1884
3269,54.467,113.66373
3270,54.483,112.18555
3271,54.5,110.80882
3272,54.517,109.58842
3273,54.533,108.55567
3274,54.55,107.71275
3275,54.567,107.04257
3276,54.583,106.52161
3277,54.6,106.12941
3278,54.617,105.85428
3279,54.633,105.69624
3280,54.65,105.66865
3281,54.667,105.79833
3282,54.683,106.1216
3283,54.7,106.67339
3284,54.717,107.47056
3285,54.733,108.50458
3286,54.75,109.74687
3287,54.767,111.15633
3288,54.783,112.68442
3289,54.8,114.28696
3290,54.817,115.93848
3291,54.833,117.63595
3292,54.85,119.39065
3293,54.867,121.21011
3294,54.883,123.07798
3295,54.9,124.95559
3296,54.917,126.8046
3297,54.933,128.60718
3298,54.95,130.36765
3299,54.967,132.10068
3300,54.983,133.82103
3301,55,135.53902
3302,55.017,137.25706
3303,55.033,138.9722
3304,55.05,140.68407
3305,55.067,142.39748
3306,55.083,144.11365
3307,55.1,145.82358
3308,55.117,147.51315
3309,55.133,149.17155
3310,55.15,150.79352
3311,55.167,152.37784
3312,55.183,153.92368
3313,55.2,155.42233
3314,55.217,156.84833
3315,55.233,158.159
3316,55.25,159.30516
3317,55.267,160.24777
3318,55.283,160.96935
3319,55.3,161.47211
3320,55.317,161.76956
3321,55.333,161.88191
3322,55.35,161.83611
3323,55.367,161.66742
3324,55.383,161.4176
3325,55.4,161.12892
3326,55.417,160.83687
3327,55.433,160.56458
3328,55.45,160.32149
3329,55.467,160.10696
3330,55.483,159.91675
3331,55.5,159.74637
3332,55.517,159.59149
3333,55.533,159.44951
3334,55.55,159.31845
3335,55.567,159.19212
3336,55.583,159.05945
3337,55.6,158.91264
3338,55.617,158.75342
3339,55.633,158.59161
3340,55.65,158.4402
3341,55.667,158.31053
3342,55.683,158.20944
3343,55.7,158.13701
3344,55.717,158.08598
3345,55.733,158.04561
3346,55.75,158.00832
3347,55.767,157.9744
3348,55.783,157.95013
3349,55.8,157.9422
3350,55.817,157.95303
3351,55.833,157.98094
3352,55.85,158.02306
3353,55.867,158.07796
3354,55.883,158.14702
3355,55.9,158.23547
3356,55.917,158.35233
3357,55.933,158.50719
3358,55.95,158.70769
3359,55.967,158.96005
3360,55.983,159.27054
3361,56,159.6434
3362,56.017,160.0739
3363,56.033,160.53941
3364,56.05,161.00011
3365,56.067,161.40987
3366,56.083,161.7222
3367,56.1,161.88959
3368,56.117,161.86729
3369,56.133,161.62428
3370,56.15,161.14798
3371,56.167,160.43578
3372,56.183,159.48929
3373,56.2,158.32239
3374,56.217,156.965
3375,56.233,155.45566
3376,56.25,153.82936
3377,56.267,152.10674
3378,56.283,150.2941
3379,56.3,148.39182
3380,56.317,146.39996
3381,56.333,144.32111
3382,56.35,142.16171
3383,56.367,139.93074
3384,56.383,137.64044
3385,56.4,135.30775
3386,56.417,132.95338
3387,56.433,130.60301
3388,56.45,128.28691
3389,56.467,126.03183
3390,56.483,123.85405
3391,56.5,121.76398
3392,56.517,119.77637
3393,56.533,117.90946
3394,56.55,116.17092
3395,56.567,114.5509
3396,56.583,113.03511
3397,56.6,111.6236
3398,56.617,110.33504
3399,56.633,109.19283
3400,56.65,108.20831
3401,56.667,107.37775
3402,56.683,106.69548
3403,56.7,106.16923
3404,56.717,105.82275
3405,56.733,105.68642
3406,56.75,105.78826
3407,56.767,106.15181
3408,56.783,106.79353
3409,56.8,107.71544
3410,56.817,108.89599
3411,56.833,110.28754
3412,56.85,111.82707
3413,56.867,113.46054
3414,56.883,115.16359
3415,56.9,116.9386
3416,56.917,118.79308
3417,56.933,120.72587
3418,56.95,122.72694
3419,56.967,124.78026
3420,56.983,126.86691
3421,57,128.96617
3422,57.017,131.05614
3423,57.033,133.11548
3424,57.05,135.12888
3425,57.067,137.09584
3426,57.083,139.03339
3427,57.1,140.96184
3428,57.117,142.88675
3429,57.133,144.79778
3430,57.15,146.68021
3431,57.167,148.52277
3432,57.183,150.31844
3433,57.2,152.05925
3434,57.217,153.73117
3435,57.233,155.31294
3436,57.25,156.77489
3437,57.267,158.07848
3438,57.283,159.18498
3439,57.3,160.06909
3440,57.317,160.72668
3441,57.333,161.17145
3442,57.35,161.42784
3443,57.367,161.52985
3444,57.383,161.51559
3445,57.4,161.41187
3446,57.417,161.23087
3447,57.433,160.98479
3448,57.45,160.69438
3449,57.467,160.38367
3450,57.483,160.07193
3451,57.5,159.77272
3452,57.517,159.49837
3453,57.533,159.26135
3454,57.55,159.07005
3455,57.567,158.92592
3456,57.583,158.82385
3457,57.6,158.7534
3458,57.617,158.70215
3459,57.633,158.65985
3460,57.65,158.61928
3461,57.667,158.57555
3462,57.683,158.52667
3463,57.7,158.47404
3464,57.717,158.42059
3465,57.733,158.37016
3466,57.75,158.32881
3467,57.767,158.30588
3468,57.783,158.31212
3469,57.8,158.35625
3470,57.817,158.44307
3471,57.833,158.57169
3472,57.85,158.73335
3473,57.867,158.91241
3474,57.883,159.09384
3475,57.9,159.27095
3476,57.917,159.44653
3477,57.933,159.62834
3478,57.95,159.82344
3479,57.967,160.03336
3480,57.983,160.25203
3481,58,160.46884
3482,58.017,160.67038
3483,58.033,160.83466
3484,58.05,160.92439
3485,58.067,160.89153
3486,58.083,160.6908
3487,58.1,160.28773
3488,58.117,159.65709
3489,58.133,158.7861
3490,58.15,157.68082
3491,58.167,156.36057
3492,58.183,154.84901
3493,58.2,153.17459
3494,58.217,151.3728
3495,58.233,149.47958
3496,58.25,147.52289
3497,58.267,145.52042
3498,58.283,143.48265
3499,58.3,141.42039
3500,58.317,139.35014
3501,58.333,137.28926
3502,58.35,135.24835
3503,58.367,133.23306
3504,58.383,131.25095
3505,58.4,129.30992
3506,58.417,127.41357
3507,58.433,125.56587
3508,58.45,123.7823
3509,58.467,122.088
3510,58.483,120.49902
3511,58.5,119.01071
3512,58.517,117.60817
3513,58.533,116.28432
3514,58.55,115.04682
3515,58.567,113.91367
3516,58.583,112.90575
3517,58.6,112.0423
3518,58.617,111.34062
3519,58.633,110.81879
3520,58.65,110.49558
3521,58.667,110.38698
3522,58.683,110.50264
3523,58.7,110.84479
3524,58.717,111.40866
3525,58.733,112.18473
3526,58.75,113.15858
3527,58.767,114.30667
3528,58.783,115.59672
3529,58.8,116.99879
3530,58.817,118.49583
3531,58.833,120.07857
3532,58.85,121.73376
3533,58.867,123.44487
3534,58.883,125.20169
3535,58.9,126.99968
3536,58.917,128.83215
3537,58.933,130.6899
3538,58.95,132.56706
3539,58.967,134.46291
3540,58.983,136.37567
3541,59,138.29497
3542,59.017,140.20074
3543,59.033,142.06865
3544,59.05,143.87682
3545,59.067,145.61229
3546,59.083,147.27597
3547,59.1,148.88184
3548,59.117,150.44722
3549,59.133,151.9794
3550,59.15,153.47093
3551,59.167,154.90453
3552,59.183,156.26041
3553,59.2,157.5226
3554,59.217,158.67712
3555,59.233,159.70248
3556,59.25,160.56628
3557,59.267,161.23616
3558,59.283,161.69756
3559,59.3,161.95992
3560,59.317,162.04753
3561,59.333,161.99036
3562,59.35,161.81839
3563,59.367,161.55659
3564,59.383,161.22745
3565,59.4,160.85707
3566,59.417,160.47104
3567,59.433,160.08723
3568,59.45,159.71811
3569,59.467,159.37448
3570,59.483,159.06496
3571,59.5,158.79451
3572,59.517,158.5639
3573,59.533,158.36902
3574,59.55,158.20114
3575,59.567,158.05022
3576,59.583,157.91066
3577,59.6,157.78357
3578,59.617,157.67378
3579,59.633,157.58621
3580,59.65,157.52417
3581,59.667,157.48912
3582,59.683,157.48096
3583,59.7,157.49939
3584,59.717,157.5443
3585,59.733,157.61523
3586,59.75,157.71187
3587,59.767,157.83521
3588,59.783,157.98705
3589,59.8,158.16776
3590,59.817,158.37379
3591,59.833,158.59819
3592,59.85,158.83444
3593,59.867,159.07945
3594,59.883,159.33113
3595,59.9,159.58319
3596,59.917,159.82193
3597,59.933,160.02943
3598,59.95,160.19066
3599,59.967,160.29805
3600,59.983,160.34756
3601,60,160.32587
3602,60.017,160.19978
3603,60.033,159.92151
3604,60.05,159.44595
3605,60.067,158.74596
3606,60.083,157.81927
3607,60.1,156.68561
3608,60.117,155.37671
3609,60.133,153.92725
3610,60.15,152.36835
3611,60.167,150.72362
3612,60.183,149.00929
3613,60.2,147.23375
3614,60.217,145.39421
3615,60.233,143.48419
3616,60.25,141.5132
3617,60.267,139.51524
3618,60.283,137.53233
3619,60.3,135.59135
3620,60.317,133.69572
3621,60.333,131.83107
3622,60.35,129.97469
3623,60.367,128.10628
3624,60.383,126.22086
3625,60.4,124.3403
3626,60.417,122.51244
3627,60.433,120.78894
3628,60.45,119.19692
3629,60.467,117.73373
3630,60.483,116.38651
3631,60.5,115.15041
3632,60.517,114.02968
3633,60.533,113.02911
3634,60.55,112.14912
3635,60.567,111.39236
3636,60.583,110.77208
3637,60.6,110.30833
3638,60.617,110.01821
3639,60.633,109.91017
3640,60.65,109.98496
3641,60.667,110.23779
3642,60.683,110.65892
3643,60.7,111.23629
3644,60.717,111.96184
3645,60.733,112.83254
3646,60.75,113.84532
3647,60.767,115.00044
3648,60.783,116.31385
3649,60.8,117.81499
3650,60.817,119.51989
3651,60.833,121.40522
3652,60.85,123.40933
3653,60.867,125.45604
3654,60.883,127.48085
3655,60.9,129.44528
3656,60.917,131.33315
3657,60.933,133.1362
3658,60.95,134.85141
3659,60.967,136.48909
3660,60.983,138.069
3661,61,139.60808
3662,61.017,141.11882
3663,61.033,142.61078
3664,61.05,144.08992
3665,61.067,145.56212
3666,61.083,147.03635
3667,61.1,148.52
3668,61.117,150.01173
3669,61.133,151.5025
3670,61.15,152.98219
3671,61.167,154.44321
3672,61.183,155.87738
3673,61.2,157.26564
3674,61.217,158.56929
3675,61.233,159.73444
3676,61.25,160.70648
3677,61.267,161.44324
3678,61.283,161.92094
3679,61.3,162.13953
3680,61.317,162.12856
3681,61.333,161.94243
3682,61.35,161.64491
3683,61.367,161.29376
3684,61.383,160.9299
3685,61.4,160.57503
3686,61.417,160.2379
3687,61.433,159.92192
3688,61.45,159.62836
3689,61.467,159.35686
3690,61.483,159.10736
3691,61.5,158.88356
3692,61.517,158.69211
3693,61.533,158.53764
3694,61.55,158.41937
3695,61.567,158.33138
3696,61.583,158.26631
3697,61.6,158.2187
3698,61.617,158.18542
3699,61.633,158.16483
3700,61.65,158.15591
3701,61.667,158.15814
3702,61.683,158.17015
3703,61.7,158.1886
3704,61.717,158.20844
3705,61.733,158.22618
3706,61.75,158.24313
3707,61.767,158.26582
3708,61.783,158.30426
3709,61.8,158.36934
3710,61.817,158.47014
3711,61.833,158.61333
3712,61.85,158.80463
3713,61.867,159.04822
3714,61.883,159.34245
3715,61.9,159.67297
3716,61.917,160.00905
3717,61.933,160.306
3718,61.95,160.51227
3719,61.967,160.57672
3720,61.983,160.45573
3721,62,160.11566
3722,62.017,159.53365
3723,62.033,158.70326
3724,62.05,157.63968
3725,62.067,156.37605
3726,62.083,154.95413
3727,62.1,153.41154
3728,62.117,151.77531
3729,62.133,150.06313
3730,62.15,148.28659
3731,62.167,146.45528
3732,62.183,144.57977
3733,62.2,142.66971
3734,62.217,140.73207
3735,62.233,138.77342
3736,62.25,136.80084
3737,62.267,134.8196
3738,62.283,132.83295
3739,62.3,130.84402
3740,62.317,128.85344
3741,62.333,126.85479
3742,62.35,124.83977
3743,62.367,122.81502
3744,62.383,120.81409
3745,62.4,118.88262
3746,62.417,117.04544
3747,62.433,115.29675
3748,62.45,113.62496
3749,62.467,112.03652
3750,62.483,110.55338
3751,62.5,109.1993
3752,62.517,107.99283
3753,62.533,106.94764
3754,62.55,106.07398
3755,62.567,105.37885
3756,62.583,104.8649
3757,62.6,104.53037
3758,62.617,104.36987
3759,62.633,104.37653
3760,62.65,104.54589
3761,62.667,104.87922
3762,62.683,105.38217
3763,62.7,106.05567
3764,62.717,106.88706
3765,62.733,107.85099
3766,62.75,108.91977
3767,62.767,110.07407
3768,62.783,111.30486
3769,62.8,112.60549
3770,62.817,113.96687
3771,62.833,115.38083
3772,62.85,116.84196
3773,62.867,118.3474
3774,62.883,119.90009
3775,62.9,121.50711
3776,62.917,123.16877
3777,62.933,124.872
3778,62.95,126.59966
3779,62.967,128.34477
3780,62.983,130.11212
3781,63,131.90572
3782,63.017,133.71669
3783,63.033,135.52522
3784,63.05,137.31308
3785,63.067,139.0735
3786,63.083,140.81068
3787,63.1,142.53273
3788,63.117,144.24907
3789,63.133,145.9716
3790,63.15,147.70865
3791,63.167,149.45943
3792,63.183,151.21494
3793,63.2,152.95869
3794,63.217,154.66685
3795,63.233,156.30965
3796,63.25,157.84938
3797,63.267,159.23518
3798,63.283,160.40221
3799,63.3,161.28535
3800,63.317,161.84911
3801,63.333,162.1051
3802,63.35,162.09915
3803,63.367,161.88716
3804,63.383,161.52473
3805,63.4,161.06715
3806,63.417,160.56789
3807,63.433,160.07407
3808,63.45,159.6196
3809,63.467,159.22215
3810,63.483,158.88675
3811,63.5,158.61246
3812,63.517,158.39775
3813,63.533,158.24167
3814,63.55,158.14032
3815,63.567,158.0838
3816,63.583,158.05817
3817,63.6,158.05037
3818,63.617,158.05222
3819,63.633,158.06076
3820,63.65,158.07632
3821,63.667,158.10036
3822,63.683,158.13315
3823,63.7,158.17348
3824,63.717,158.21971
3825,63.733,158.27124
3826,63.75,158.32883
3827,63.767,158.39526
3828,63.783,158.47646
3829,63.8,158.58208
3830,63.817,158.72432
3831,63.833,158.91505
3832,63.85,159.161
3833,63.867,159.45723
3834,63.883,159.78386
3835,63.9,160.11105
3836,63.917,160.40898
3837,63.933,160.65079
3838,63.95,160.80875
3839,63.967,160.854
3840,63.983,160.76059
3841,64,160.50374
3842,64.017,160.05472
3843,64.033,159.38544
3844,64.05,158.48434
3845,64.067,157.367
3846,64.083,156.07079
3847,64.1,154.63918
3848,64.117,153.10651
3849,64.133,151.49303
3850,64.15,149.80917
3851,64.167,148.05727
3852,64.183,146.23256
3853,64.2,144.33087
3854,64.217,142.35622
3855,64.233,140.31967
3856,64.25,138.23705
3857,64.267,136.12927
3858,64.283,134.02039
3859,64.3,131.93204
3860,64.317,129.88341
3861,64.333,127.89584
3862,64.35,125.9892
3863,64.367,124.17278
3864,64.383,122.44576
3865,64.4,120.80196
3866,64.417,119.22871
3867,64.433,117.70552
3868,64.45,116.20712
3869,64.467,114.71294
3870,64.483,113.2252
3871,64.5,111.7762
3872,64.517,110.41309
3873,64.533,109.17841
3874,64.55,108.10067
3875,64.567,107.19442
3876,64.583,106.46516
3877,64.6,105.91361
3878,64.617,105.54008
3879,64.633,105.34901
3880,64.65,105.35101
3881,64.667,105.55888
3882,64.683,105.97729
3883,64.7,106.59736
3884,64.717,107.40057
3885,64.733,108.36086
3886,64.75,109.44278
3887,64.767,110.6078
3888,64.783,111.83223
3889,64.8,113.12016
3890,64.817,114.49596
3891,64.833,115.98298
3892,64.85,117.58589
3893,64.867,119.28621
3894,64.883,121.05366
3895,64.9,122.86165
3896,64.917,124.69253
3897,64.933,126.53448
3898,64.95,128.38033
3899,64.967,130.23004
3900,64.983,132.08923
3901,65,133.96222
3902,65.017,135.8454
3903,65.033,137.72426
3904,65.05,139.57628
3905,65.067,141.38139
3906,65.083,143.13284
3907,65.1,144.83682
3908,65.117,146.50491
3909,65.133,148.14883
3910,65.15,149.77687
3911,65.167,151.38809
3912,65.183,152.96608
3913,65.2,154.48033
3914,65.217,155.89856
3915,65.233,157.19835
3916,65.25,158.36327
3917,65.267,159.37157
3918,65.283,160.19981
3919,65.3,160.83421
3920,65.317,161.27214
3921,65.333,161.52129
3922,65.35,161.6017
3923,65.367,161.54164
3924,65.383,161.37215
3925,65.4,161.12564
3926,65.417,160.83214
3927,65.433,160.51491
3928,65.45,160.19116
3929,65.467,159.87488
3930,65.483,159.57742
3931,65.5,159.30605
3932,65.517,159.06502
3933,65.533,158.85977
3934,65.55,158.69873
3935,65.567,158.59045
3936,65.583,158.53864
3937,65.6,158.54095
3938,65.617,158.58882
3939,65.633,158.66678
3940,65.65,158.75288
3941,65.667,158.82309
3942,65.683,158.85803
3943,65.7,158.84807
3944,65.717,158.7935
3945,65.733,158.70192
3946,65.75,158.58701
3947,65.767,158.46696
3948,65.783,158.35957
3949,65.8,158.27954
3950,65.817,158.23947
3951,65.833,158.24983
3952,65.85,158.31749
3953,65.867,158.44357
3954,65.883,158.62491
3955,65.9,158.85907
3956,65.917,159.14542
3957,65.933,159.47728
3958,65.95,159.83449
3959,65.967,160.18805
3960,65.983,160.50885
3961,66,160.76952
3962,66.017,160.94246
3963,66.033,160.99907
3964,66.05,160.91188
3965,66.067,160.65761
3966,66.083,160.21681
3967,66.1,159.57364
3968,66.117,158.7202
3969,66.133,157.65872
3970,66.15,156.40073
3971,66.167,154.9628
3972,66.183,153.36391
3973,66.2,151.63254
3974,66.217,149.80952
3975,66.233,147.93594
3976,66.25,146.04239
3977,66.267,144.14915
3978,66.283,142.26517
3979,66.3,140.38741
3980,66.317,138.51018
3981,66.333,136.63545
3982,66.35,134.76967
3983,66.367,132.91473
3984,66.383,131.06932
3985,66.4,129.24004
3986,66.417,127.44815
3987,66.433,125.72142
3988,66.45,124.07664
3989,66.467,122.51324
3990,66.483,121.02304
3991,66.5,119.60068
3992,66.517,118.24586
3993,66.533,116.95632
3994,66.55,115.72096
3995,66.567,114.52673
3996,66.583,113.36814
3997,66.6,112.2464
3998,66.617,111.16821
3999,66.633,110.14882
4000,66.65,109.21269
4001,66.667,108.39252
4002,66.683,107.72387
4003,66.7,107.23521
4004,66.717,106.94162
4005,66.733,106.84521
4006,66.75,106.93924
4007,66.767,107.21474
4008,66.783,107.66447
4009,66.8,108.28031
4010,66.817,109.04992
4011,66.833,109.95453
4012,66.85,110.96628
4013,66.867,112.05199
4014,66.883,113.18882
4015,66.9,114.38084
4016,66.917,115.65732
4017,66.933,117.05421
4018,66.95,118.59564
4019,66.967,120.28509
4020,66.983,122.10174
4021,67,124.00012
4022,67.017,125.92239
4023,67.033,127.8223
4024,67.05,129.67804
4025,67.067,131.48573
4026,67.083,133.25328
4027,67.1,134.99896
4028,67.117,136.7446
4029,67.133,138.50546
4030,67.15,140.28648
4031,67.167,142.08459
4032,67.183,143.89354
4033,67.2,145.70775
4034,67.217,147.52351
4035,67.233,149.33598
4036,67.25,151.13458
4037,67.267,152.90363
4038,67.283,154.62343
4039,67.3,156.26564
4040,67.317,157.78906
4041,67.333,159.14583
4042,67.35,160.29269
4043,67.367,161.19774
4044,67.383,161.84514
4045,67.4,162.24167
4046,67.417,162.41599
4047,67.433,162.40837
4048,67.45,162.26329
4049,67.467,162.02615
4050,67.483,161.73734
4051,67.5,161.42653
4052,67.517,161.1127
4053,67.533,160.80629
4054,67.55,160.51231
4055,67.567,160.23378
4056,67.583,159.97342
4057,67.6,159.73534
4058,67.617,159.52686
4059,67.633,159.35649
4060,67.65,159.22711
4061,67.667,159.13336
4062,67.683,159.06599
4063,67.7,159.01807
4064,67.717,158.98697
4065,67.733,158.97177
4066,67.75,158.96986
4067,67.767,158.97733
4068,67.783,158.99089
4069,67.8,159.00877
4070,67.817,159.03079
4071,67.833,159.05768
4072,67.85,159.09007
4073,67.867,159.12697
4074,67.883,159.16508
4075,67.9,159.20157
4076,67.917,159.23952
4077,67.933,159.29036
4078,67.95,159.3719
4079,67.967,159.50407
4080,67.983,159.70287
4081,68,159.9729
4082,68.017,160.30411
4083,68.033,160.67493
4084,68.05,161.05917
4085,68.067,161.429
4086,68.083,161.75188
4087,68.1,161.98378
4088,68.117,162.0672
4089,68.133,161.94324
4090,68.15,161.5687
4091,68.167,160.92694
4092,68.183,160.02925
4093,68.2,158.9093
4094,68.217,157.61369
4095,68.233,156.19179
4096,68.25,154.68274
4097,68.267,153.10254
4098,68.283,151.44441
4099,68.3,149.69218
4100,68.317,147.83269
4101,68.333,145.86481
4102,68.35,143.80762
4103,68.367,141.69933
4104,68.383,139.5815
4105,68.4,137.4819
4106,68.417,135.41118
4107,68.433,133.36949
4108,68.45,131.35309
4109,68.467,129.35443
4110,68.483,127.35999
4111,68.5,125.35544
4112,68.517,123.33715
4113,68.533,121.3194
4114,68.55,119.33599
4115,68.567,117.42965
4116,68.583,115.62774
4117,68.6,113.92847
4118,68.617,112.31481
4119,68.633,110.77652
4120,68.65,109.31409
4121,68.667,107.92962
4122,68.683,106.62201
4123,68.7,105.39089
4124,68.717,104.2461
4125,68.733,103.21794
4126,68.75,102.35699
4127,68.767,101.71961
4128,68.783,101.35145
4129,68.8,101.27961
4130,68.817,101.51233
4131,68.833,102.04042
4132,68.85,102.84078
4133,68.867,103.88235
4134,68.883,105.13058
4135,68.9,106.55018
4136,68.917,108.10767
4137,68.933,109.77528
4138,68.95,111.53608
4139,68.967,113.38634
4140,68.983,115.32765
4141,69,117.35366
4142,69.017,119.4458
4143,69.033,121.58121
4144,69.05,123.73953
4145,69.067,125.90302
4146,69.083,128.05267
4147,69.1,130.16328
4148,69.117,132.20517
4149,69.133,134.15575
4150,69.15,136.00705
4151,69.167,137.76204
4152,69.183,139.42953
4153,69.2,141.02362
4154,69.217,142.56209
4155,69.233,144.06094
4156,69.25,145.52611
4157,69.267,146.95227
4158,69.283,148.33421
4159,69.3,149.67735
4160,69.317,150.99455
4161,69.333,152.29823
4162,69.35,153.59598
4163,69.367,154.8846
4164,69.383,156.14476
4165,69.4,157.34454
4166,69.417,158.44803
4167,69.433,159.42285
4168,69.45,160.2485
4169,69.467,160.91794
4170,69.483,161.43112
4171,69.5,161.79408
4172,69.517,162.01888
4173,69.533,162.11772
4174,69.55,162.10178
4175,69.567,161.98418
4176,69.583,161.78085
4177,69.6,161.51282
4178,69.617,161.20547
4179,69.633,160.8833
4180,69.65,160.56461
4181,69.667,160.25713
4182,69.683,159.95622
4183,69.7,159.6507
4184,69.717,159.33342
4185,69.733,159.00842
4186,69.75,158.68898
4187,69.767,158.39059
4188,69.783,158.12875
4189,69.8,157.92056
4190,69.817,157.78258
4191,69.833,157.72432
4192,69.85,157.74536
4193,69.867,157.83612
4194,69.883,157.98059
4195,69.9,158.16196
4196,69.917,158.36914
4197,69.933,158.59723
4198,69.95,158.84036
4199,69.967,159.08527
4200,69.983,159.31458
4201,70,159.51622
4202,70.017,159.68703
4203,70.033,159.82999
4204,70.05,159.9532
4205,70.067,160.06987
4206,70.083,160.19421
4207,70.1,160.33601
4208,70.117,160.49699
4209,70.133,160.66899
4210,70.15,160.83664
4211,70.167,160.9852
4212,70.183,161.10617
4213,70.2,161.19809
4214,70.217,161.26495
4215,70.233,161.31448
4216,70.25,161.35272
4217,70.267,161.37831
4218,70.283,161.38309
4219,70.3,161.35889
4220,70.317,161.30125
4221,70.333,161.20996
4222,70.35,161.09157
4223,70.367,160.95959
4224,70.383,160.82968
4225,70.4,160.71562
4226,70.417,160.62787
4227,70.433,160.57008
4228,70.45,160.53523
4229,70.467,160.51007
4230,70.483,160.48325
4231,70.5,160.4472
4232,70.517,160.3969
4233,70.533,160.3311
4234,70.55,160.25153
4235,70.567,160.16238
4236,70.583,160.07201
4237,70.6,159.9928
4238,70.617,159.93709
4239,70.633,159.91507
4240,70.65,159.93393
4241,70.667,159.99161
4242,70.683,160.07288
4243,70.7,160.15378
4244,70.717,160.2085
4245,70.733,160.21495
4246,70.75,160.16377
4247,70.767,160.06209
4248,70.783,159.92596
4249,70.8,159.76981
4250,70.817,159.6039
4251,70.833,159.43933
4252,70.85,159.29002
4253,70.867,159.17159
4254,70.883,159.09904
4255,70.9,159.08296
4256,70.917,159.12451
4257,70.933,159.21207
4258,70.95,159.32166
4259,70.967,159.42293
4260,70.983,159.49072
4261,71,159.51395
4262,71.017,159.49606
4263,71.033,159.45038
4264,71.05,159.39445
4265,71.067,159.34595
4266,71.083,159.31609
4267,71.1,159.30284
4268,71.117,159.29442
4269,71.133,159.28255
4270,71.15,159.27361
4271,71.167,159.28801
4272,71.183,159.35063
4273,71.2,159.47928
4274,71.217,159.67581
4275,71.233,159.92262
4276,71.25,160.18694
4277,71.267,160.43192
4278,71.283,160.62993
4279,71.3,160.76973
4280,71.317,160.85698
4281,71.333,160.90877
4282,71.35,160.94469
4283,71.367,160.98061
4284,71.383,161.02391
4285,71.4,161.06854
4286,71.417,161.09657
4287,71.433,161.09135
4288,71.45,161.05179
4289,71.467,160.99451
4290,71.483,160.94606
4291,71.5,160.93048
4292,71.517,160.96159
4293,71.533,161.04214
4294,71.55,161.17004
4295,71.567,161.3477
4296,71.583,161.58327
4297,71.6,161.88254
4298,71.617,162.24316
4299,71.633,162.65445
4300,71.65,163.09375
